mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__class_weight,param_SVM__decision_function_shape,param_SVM__gamma,param_SVM__max_iter,param_SVM__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
68.0515498161316,8.810292196273803,0.638375,1.0,0.001,balanced,ovo,1.6012755102040817,-1,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",271,0.6725,1.0,0.581875,1.0,0.64125,1.0,0.654375,1.0,0.641875,1.0,0.8527491252397439,0.1343550823438185,0.03044102905619321,0.0
68.54582719802856,8.693144702911377,0.638375,1.0,0.001,balanced,ovo,1.6012755102040817,-1,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",271,0.6725,1.0,0.581875,1.0,0.64125,1.0,0.654375,1.0,0.641875,1.0,0.6881718029392364,0.0605687201309809,0.03044102905619321,0.0
69.32394914627075,8.868871212005615,0.638375,1.0,0.001,balanced,ovo,1.6012755102040817,-1,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",271,0.6725,1.0,0.581875,1.0,0.64125,1.0,0.654375,1.0,0.641875,1.0,1.0199145991166083,0.04347676670422847,0.03044102905619321,0.0
69.71948828697205,8.912956094741821,0.638375,1.0,0.001,balanced,ovo,1.6012755102040817,-1,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",271,0.6725,1.0,0.581875,1.0,0.64125,1.0,0.654375,1.0,0.641875,1.0,0.5902757555515289,0.04476388301463782,0.03044102905619321,0.0
72.35059466362,8.985362577438355,0.638375,1.0,0.001,balanced,ovo,1.6012755102040817,-1,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",271,0.6725,1.0,0.581875,1.0,0.64125,1.0,0.654375,1.0,0.641875,1.0,2.397869347547701,0.2026782511831993,0.03044102905619321,0.0
13.83244605064392,1.8346951007843018,0.6665,0.73171875,0.001,balanced,ovo,1.6012755102040817,126,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",261,0.664375,0.7309375,0.67375,0.7284375,0.64,0.73796875,0.68125,0.72828125,0.673125,0.73296875,0.2929087277269827,0.1429083623292558,0.014288325654183549,0.0035726281467569378
14.244574880599975,1.838564920425415,0.6665,0.73171875,0.001,balanced,ovo,1.6012755102040817,126,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",261,0.664375,0.7309375,0.67375,0.7284375,0.64,0.73796875,0.68125,0.72828125,0.673125,0.73296875,0.14877931125603197,0.10535366027354745,0.014288325654183549,0.0035726281467569378
14.075146007537843,1.7662753582000732,0.6665,0.73171875,0.001,balanced,ovo,1.6012755102040817,126,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",261,0.664375,0.7309375,0.67375,0.7284375,0.64,0.73796875,0.68125,0.72828125,0.673125,0.73296875,0.10559001041689875,0.037279062019282064,0.014288325654183549,0.0035726281467569378
13.722888231277466,1.7610999584197997,0.6665,0.73171875,0.001,balanced,ovo,1.6012755102040817,126,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",261,0.664375,0.7309375,0.67375,0.7284375,0.64,0.73796875,0.68125,0.72828125,0.673125,0.73296875,0.11286443043246083,0.0231667469778976,0.014288325654183549,0.0035726281467569378
13.75839352607727,1.7483227252960205,0.6665,0.73171875,0.001,balanced,ovo,1.6012755102040817,126,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.6012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",261,0.664375,0.7309375,0.67375,0.7284375,0.64,0.73796875,0.68125,0.72828125,0.673125,0.73296875,0.19485576724829073,0.06375743254372343,0.014288325654183549,0.0035726281467569378
68.18805599212646,8.749393939971924,0.61,1.0,0.001,balanced,ovo,2.001275510204082,-1,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 2.001275510204082, 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",361,0.646875,1.0,0.555625,1.0,0.6125,1.0,0.62625,1.0,0.60875,1.0,0.7462135906099263,0.1172876260182415,0.030292841563643362,0.0
67.82774872779846,8.721268510818481,0.61,1.0,0.001,balanced,ovo,2.001275510204082,-1,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 2.001275510204082, 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",361,0.646875,1.0,0.555625,1.0,0.6125,1.0,0.62625,1.0,0.60875,1.0,0.5858148969523748,0.07433585691740269,0.030292841563643362,0.0
69.8108437538147,8.938288640975951,0.61,1.0,0.001,balanced,ovo,2.001275510204082,-1,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 2.001275510204082, 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",361,0.646875,1.0,0.555625,1.0,0.6125,1.0,0.62625,1.0,0.60875,1.0,1.8167189960877954,0.1904996141961033,0.030292841563643362,0.0
